% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=MFCC blockSize=512 stepSize=256 > Derivate DOrder=2
2.53912265e-03,-5.90823838e-03,-4.39241761e-04,-2.07692674e-03,7.81169021e-03,1.31947342e-02,1.27822396e-02,-2.67079425e-03,-2.40346052e-02,-5.81960858e-03,-2.38708894e-03,2.94407738e-03,2.29293278e-02
-9.14418014e-02,-2.84990672e-02,-4.95036525e-02,-1.16763849e-02,-8.78679989e-05,8.87326623e-03,1.99300436e-02,1.05456012e-02,-1.64289384e-02,-1.07797170e-02,3.11531579e-03,1.98285909e-02,1.34306964e-02
-1.90945371e-01,-4.10895868e-02,-6.52319951e-02,-1.35865997e-02,-7.47101681e-03,-8.92873332e-04,2.40491454e-02,1.06076326e-02,3.01314454e-03,-2.45492832e-02,7.16838282e-03,1.94351543e-02,-3.09248601e-03
-3.21296002e-01,-8.15387313e-02,-5.24158614e-02,-1.09157348e-02,-2.08736430e-02,-3.25976194e-04,2.16902268e-02,5.79319069e-03,-1.27803212e-03,-2.58664008e-02,1.14245359e-02,-2.09142807e-03,7.74950214e-03
-2.86587511e-01,-6.60640277e-02,-3.47319850e-02,-1.50119549e-02,-2.43923755e-02,-1.76839145e-02,1.01259867e-02,6.77872463e-03,-8.38431955e-03,-1.61627070e-02,-2.89228800e-03,-5.72233542e-03,1.13364500e-02
-8.36388782e-02,8.79387763e-03,4.42715972e-03,3.59675479e-03,-2.39097986e-02,-5.53268522e-02,-1.83657787e-02,1.41088180e-02,2.69186627e-02,-2.09262754e-03,-1.65189394e-02,-1.47823620e-02,-1.58100374e-02
-2.00926792e-02,1.25343419e-02,3.78734938e-02,7.26947870e-03,-7.26474295e-03,-2.30565982e-02,-8.26786974e-03,8.43667973e-03,2.43581765e-02,-3.37877453e-04,-8.43706664e-03,-1.34044607e-02,-3.28914571e-02
-2.91577681e-02,-6.75865356e-03,1.34919228e-02,4.63091617e-03,-1.94568900e-02,-2.60210372e-03,-1.76348389e-02,-4.07285232e-03,-2.88446576e-03,4.21703179e-03,3.27679423e-03,-9.22837947e-03,-1.66534985e-02
-7.56082900e-03,1.56239290e-04,1.99296055e-02,2.16160235e-02,-1.59509391e-02,-9.09489303e-04,-3.86279903e-02,-6.59345523e-03,8.93342677e-03,1.88153990e-02,1.00804827e-02,2.06545887e-03,-7.16764851e-03
-8.46492235e-03,2.14081270e-02,2.06698987e-02,1.57134441e-02,1.56049540e-02,1.38383367e-02,-8.80077435e-03,-7.13729588e-03,-1.26948570e-02,1.90927002e-02,-5.21301692e-03,-9.75668405e-03,-1.17707971e-02
9.03330988e-03,1.77742276e-02,-2.96979875e-02,-6.51161163e-03,1.43360555e-02,9.97641129e-04,-1.81730641e-02,2.68311764e-03,-2.34232675e-02,7.52190008e-03,-1.50905085e-03,2.94263257e-03,-1.08056893e-02
3.46897561e-02,2.10654863e-02,-3.37431136e-02,-2.93795446e-03,-5.57616851e-03,1.33195514e-02,-2.50254228e-02,-1.72192959e-02,4.00692741e-03,-2.30778985e-02,8.08801451e-03,2.71273401e-02,-9.52974525e-03
1.13348606e-02,2.34476670e-05,2.33466008e-03,3.00805543e-04,-8.28210448e-03,2.78458517e-02,-2.93457281e-03,-2.96690135e-02,1.15894504e-02,-1.02108851e-02,7.77566198e-04,4.65490537e-03,1.22859974e-02
7.95779032e-03,-8.11125225e-03,4.21391091e-03,-3.05935511e-02,1.02524306e-02,1.90745841e-02,6.48690217e-04,-1.39630392e-02,3.53117995e-04,1.92414259e-02,-1.01246448e-02,-1.32654804e-02,1.34951798e-02
1.55773565e-02,1.20062573e-02,4.23635985e-03,-2.98702466e-02,6.80708561e-03,-2.20266940e-02,1.30528651e-02,4.91618417e-03,3.01297982e-03,1.34364373e-02,-2.08751270e-02,-1.69469877e-02,-7.19376070e-03
-2.38888953e-02,-3.06219017e-03,2.59780547e-02,-1.64840677e-03,7.10306628e-03,-3.21526582e-02,2.47878031e-02,1.27912881e-02,1.18303749e-02,-1.33080823e-02,-2.23696548e-02,-7.08733223e-03,-2.79986229e-03
-6.32844758e-03,-2.20712485e-02,2.47458006e-02,1.21652432e-02,5.11891861e-03,-1.92969316e-02,-2.53506705e-03,-2.33126341e-03,-1.27573093e-02,-2.25192915e-02,-6.28580256e-03,-1.84521357e-03,2.17285907e-02
-2.13007427e-03,-2.00088589e-02,5.86925507e-03,7.15983430e-03,-5.59629393e-03,8.63536216e-03,-1.97039913e-02,-2.44244600e-02,-2.42982792e-02,1.56585027e-03,1.48350865e-02,1.35602348e-02,1.83633220e-02
-2.53107128e-02,-4.72792388e-03,-6.29991998e-03,6.95775031e-03,1.55661679e-02,2.32135800e-02,1.97999178e-02,-5.53310864e-03,-2.22492329e-02,1.03099805e-02,4.92537098e-03,6.05426727e-03,-7.89694647e-03
-6.10575209e-03,-1.17778412e-02,-1.94612522e-02,4.51342993e-03,1.42497775e-02,-8.94335118e-03,1.88673891e-02,2.01123712e-02,-1.39504345e-02,2.74248036e-03,9.62823401e-04,-1.26572209e-02,-8.29217499e-03
-5.06881696e-03,-2.41339691e-02,-2.48143192e-02,-3.55754722e-03,-2.15057772e-02,1.27629754e-03,-1.21505415e-04,3.36266316e-04,2.58577096e-03,-2.91891772e-02,2.51164086e-02,7.09356220e-03,1.28514115e-02
3.12902299e-03,1.41624813e-02,-8.06104591e-03,3.79052853e-03,-2.22408991e-02,1.28195598e-02,-1.53812129e-03,-1.05546735e-02,3.51266531e-03,-2.41143918e-02,1.51403802e-03,-3.03097875e-04,3.05842988e-02
9.08180033e-03,3.00713495e-02,-2.59366353e-03,6.38214813e-03,-1.82078614e-02,2.72537880e-02,1.97333326e-03,6.14902987e-03,1.09666894e-02,1.91029693e-02,-1.65616543e-02,-1.34827282e-02,-1.45291571e-03
2.05627694e-02,1.57714214e-02,7.87603864e-03,-8.16293620e-03,-2.64545162e-02,1.07756767e-02,1.40099162e-02,2.25294832e-02,5.03259899e-03,2.37023054e-02,6.89787949e-03,-2.04984871e-02,-3.10667161e-02
2.19346416e-02,3.44931465e-02,1.21580356e-02,-1.19848269e-02,-1.92290207e-02,-3.70562619e-02,8.79459848e-03,2.43418992e-02,1.36764597e-02,3.16372897e-03,-4.28757027e-03,-1.21814438e-02,-1.18154033e-02
