% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=MFCC blockSize=512 stepSize=256 > Derivate DOrder=1
3.50456228e-01,1.16296937e-01,8.65010226e-02,6.33942911e-02,8.09587103e-02,9.47563056e-02,5.05960173e-02,2.28265661e-02,8.60780303e-02,6.55052972e-02,-4.46626945e-02,1.89896301e-02,1.23514064e-02
2.92853088e-01,9.74590893e-02,7.63008732e-02,6.27479917e-02,7.67124561e-02,6.87717108e-02,3.84638998e-02,3.55052572e-02,6.14931552e-02,6.77457255e-02,-8.27999926e-03,8.01387866e-03,2.41361925e-02
2.32462851e-01,1.26005395e-01,8.79074784e-02,6.39586846e-02,6.08917513e-02,5.31972784e-02,1.58039110e-02,2.44666001e-02,3.79421756e-02,4.85011728e-02,-2.24585027e-02,-2.90898221e-02,1.70510470e-02
1.50773990e-01,1.34991973e-01,6.39668322e-02,2.81791081e-02,3.02329844e-02,5.85645394e-03,-2.42590713e-02,1.24101143e-02,1.09945349e-02,8.26516486e-03,-2.40570342e-02,-3.38506755e-02,2.27321306e-02
1.60746785e-02,8.43562703e-02,1.33901614e-02,2.21997607e-03,-6.22880226e-03,-5.05800748e-02,-4.12642919e-02,8.70278415e-03,-1.92834088e-02,-3.14317020e-02,-1.28088411e-02,-2.16255987e-02,2.93401513e-02
7.86302703e-02,7.10984257e-02,4.20730013e-02,2.61235147e-02,-1.63096838e-02,-8.81005400e-02,-6.18645760e-02,-1.35888452e-02,-3.38097809e-02,-3.23169546e-02,-1.61728934e-02,-2.14236932e-02,1.48396925e-02
9.49375288e-02,8.43000439e-02,6.54326720e-02,3.56286626e-02,-6.67964711e-03,-1.91752723e-02,-1.86101476e-02,-4.99929096e-02,-3.89039419e-02,-1.92118790e-02,-7.94996417e-03,-2.98339056e-02,-1.62530141e-02
1.35820020e-01,1.03297298e-01,5.68246877e-02,2.86748222e-02,-9.46288599e-03,-3.82980754e-02,-7.01190903e-02,-4.11317573e-02,-4.16119476e-02,-1.64598809e-02,3.80151519e-02,1.97250337e-02,-2.93705019e-02
1.80472270e-01,1.24335816e-01,4.56619981e-02,6.18593495e-02,2.01288256e-02,-1.37736743e-02,-4.92937658e-02,-3.70620775e-02,8.45777787e-03,4.67949165e-03,5.13845244e-04,3.50000890e-02,-4.26189870e-02
1.27897318e-01,5.07330181e-02,3.85416072e-02,4.88875217e-02,3.06881903e-02,1.25291180e-02,-3.43124013e-02,-4.22874564e-02,2.96685244e-02,-3.64061646e-03,-1.92224622e-02,3.85891656e-02,-3.48827022e-02
